County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct,svi,ses,hhc,rems,htt
San Diego County,CA,02/25/2022,NA,NA,3465974,95,0.5263,0.5088,0.1754,0.5614,0.7544
Santa Barbara County,CA,02/25/2022,NA,NA,348704,78.1,0.807,0.614,0.5439,0.5965,0.9825
Del Norte County,CA,02/25/2022,NA,NA,13550,48.7,0.7719,0.5789,0.6842,0.4035,0.9649
San Benito County,CA,02/25/2022,NA,NA,45263,72.1,0.3158,0.4737,0.3684,0.7719,0.0877
Ventura County,CA,02/25/2022,NA,NA,662743,78.3,0.4386,0.4035,0.4912,0.5614,0.2281
San Mateo County,CA,02/25/2022,NA,NA,701279,91.5,0.0702,0.0351,0.0351,0.7018,0.3509
Kern County,CA,02/25/2022,NA,NA,533721,59.3,0.9474,0.9649,0.7544,0.807,0.9123
Lake County,CA,02/25/2022,NA,NA,41876,65,0.6316,0.8246,0.7895,0.2807,0.2632
Modoc County,CA,02/25/2022,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Unknown County,CA,02/25/2022,NA,NA,1050288,0,NA,NA,NA,NA,NA
Nevada County,CA,02/25/2022,NA,NA,70631,70.8,0.0351,0.1754,0.193,0.0175,0.0351
Placer County,CA,02/25/2022,NA,NA,287133,72.1,0,0.0175,0.2456,0.2281,0.0175
Inyo County,CA,02/25/2022,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Riverside County,CA,02/25/2022,NA,NA,1606114,65,0.6491,0.7368,0.5965,0.7544,0.4035
San Bernardino County,CA,02/25/2022,NA,NA,1373685,63,0.8421,0.8421,0.614,0.9474,0.6842
Humboldt County,CA,02/25/2022,NA,NA,97447,71.9,0.6842,0.8596,0.4035,0.2105,0.7193
Fresno County,CA,02/25/2022,NA,NA,671481,67.2,0.9649,0.9298,0.8947,0.9123,0.7719
Butte County,CA,02/25/2022,NA,NA,127613,58.2,0.5965,0.5965,0.4386,0.2456,0.8596
Colusa County,CA,02/25/2022,NA,NA,14439,67,0.5789,0.5263,0.9825,0.7368,0.1053
Monterey County,CA,02/25/2022,NA,NA,345643,79.6,0.8246,0.7193,0.5614,0.8947,0.8421
Alpine County,CA,02/25/2022,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Inyo County,CA,02/24/2022,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Plumas County,CA,02/24/2022,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Stanislaus County,CA,02/24/2022,NA,NA,379079,68.8,0.7193,0.7368,0.8246,0.6491,0.2982
Humboldt County,CA,02/24/2022,NA,NA,97402,71.9,0.6842,0.8596,0.4035,0.2105,0.7193
Sonoma County,CA,02/24/2022,NA,NA,418646,84.7,0.193,0.2105,0.2632,0.386,0.2807
Santa Clara County,CA,02/24/2022,NA,NA,1789236,92.8,0.2105,0.0526,0.0877,0.8596,0.6491
El Dorado County,CA,02/24/2022,NA,NA,131753,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
Lake County,CA,02/24/2022,NA,NA,41844,65,0.6316,0.8246,0.7895,0.2807,0.2632
San Bernardino County,CA,02/24/2022,NA,NA,1372861,63,0.8421,0.8421,0.614,0.9474,0.6842
Fresno County,CA,12/20/2020,NA,NA,0,0,0.9649,0.9298,0.8947,0.9123,0.7719
Yuba County,CA,02/24/2022,NA,NA,47034,59.8,0.7368,0.7018,0.7018,0.4561,0.614
Sacramento County,CA,02/24/2022,NA,NA,1131005,72.9,0.5439,0.4912,0.6316,0.614,0.4211
San Joaquin County,CA,02/24/2022,NA,NA,564210,74,0.7895,0.6667,0.7368,0.8421,0.5965
Calaveras County,CA,02/24/2022,NA,NA,32476,70.7,0.1053,0.4211,0.3509,0.0526,0
Shasta County,CA,02/24/2022,NA,NA,101120,56.2,0.4737,0.4561,0.6667,0.1053,0.4737
Alameda County,CA,02/24/2022,NA,NA,1496101,89.5,0.2807,0.1053,0.0702,0.8596,0.8772
Orange County,CA,02/24/2022,NA,NA,2489632,78.4,0.4211,0.3333,0.3158,0.6667,0.4386
Los Angeles County,CA,02/24/2022,NA,NA,8009169,79.8,0.8772,0.8772,0.4561,0.9825,0.9474
Tulare County,CA,02/24/2022,NA,NA,278825,59.8,0.9298,1,0.8947,0.9298,0.4561
Kern County,CA,02/24/2022,NA,NA,533304,59.2,0.9474,0.9649,0.7544,0.807,0.9123
Santa Cruz County,CA,02/24/2022,NA,NA,233227,85.4,0.4035,0.2807,0.193,0.4386,0.8246
Placer County,CA,02/24/2022,NA,NA,287040,72.1,0,0.0175,0.2456,0.2281,0.0175
Nevada County,CA,02/24/2022,NA,NA,70604,70.8,0.0351,0.1754,0.193,0.0175,0.0351
Kings County,CA,02/24/2022,NA,NA,86496,56.6,0.8596,0.807,0.807,0.8246,0.7368
Santa Barbara County,CA,02/24/2022,NA,NA,348501,78.1,0.807,0.614,0.5439,0.5965,0.9825
Sutter County,CA,02/24/2022,NA,NA,64365,66.4,0.7018,0.6316,0.8596,0.5439,0.386
San Mateo County,CA,02/24/2022,NA,NA,700977,91.4,0.0702,0.0351,0.0351,0.7018,0.3509
Sierra County,CA,02/24/2022,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Mendocino County,CA,02/24/2022,NA,NA,64968,74.9,0.8947,0.8947,0.8421,0.3684,0.7895
Marin County,CA,02/24/2022,NA,NA,247727,95,0.0526,0,0.1404,0.2632,0.1754
Glenn County,CA,02/24/2022,NA,NA,17457,61.5,0.6667,0.6842,0.9649,0.5088,0.1404
Madera County,CA,02/24/2022,NA,NA,95042,60.4,0.9123,0.9123,0.9298,0.7719,0.614
Tuolumne County,CA,02/24/2022,NA,NA,37718,69.2,0.3333,0.4386,0.2982,0.0877,0.5439
Monterey County,CA,02/24/2022,NA,NA,345399,79.6,0.8246,0.7193,0.5614,0.8947,0.8421
Modoc County,CA,02/24/2022,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Yolo County,CA,02/24/2022,NA,NA,170209,77.2,0.4912,0.3684,0.1053,0.5263,0.9123
Lassen County,CA,02/24/2022,NA,NA,12726,41.6,0.2982,0.2982,0.2281,0.3333,0.5614
San Diego County,CA,02/24/2022,NA,NA,3461573,95,0.5263,0.5088,0.1754,0.5614,0.7544
San Benito County,CA,02/24/2022,NA,NA,45233,72,0.3158,0.4737,0.3684,0.7719,0.0877
Napa County,CA,02/24/2022,NA,NA,118759,86.2,0.3684,0.2105,0.3684,0.4737,0.6842
San Luis Obispo County,CA,02/24/2022,NA,NA,188508,66.6,0.1228,0.2632,0.0526,0.2982,0.3333
Butte County,CA,02/24/2022,NA,NA,127555,58.2,0.5965,0.5965,0.4386,0.2456,0.8596
Amador County,CA,02/24/2022,NA,NA,26437,66.5,0.2281,0.193,0.1579,0.1754,0.6667
Imperial County,CA,02/24/2022,NA,NA,213859,95,1,0.9825,1,1,1
Solano County,CA,02/24/2022,NA,NA,344670,77,0.386,0.2456,0.6316,0.7193,0.3158
Unknown County,CA,02/24/2022,NA,NA,1049885,0,NA,NA,NA,NA,NA
Ventura County,CA,02/24/2022,NA,NA,662448,78.3,0.4386,0.4035,0.4912,0.5614,0.2281
Riverside County,CA,02/24/2022,NA,NA,1605116,65,0.6491,0.7368,0.5965,0.7544,0.4035
Mariposa County,CA,02/24/2022,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Alpine County,CA,02/24/2022,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Tehama County,CA,02/24/2022,NA,NA,31035,47.7,0.7544,0.7895,0.8596,0.3158,0.4912
Merced County,CA,02/24/2022,NA,NA,176748,63.7,0.9825,0.9474,0.9474,0.9649,0.807
Colusa County,CA,02/24/2022,NA,NA,14429,67,0.5789,0.5263,0.9825,0.7368,0.1053
Del Norte County,CA,02/24/2022,NA,NA,13545,48.7,0.7719,0.5789,0.6842,0.4035,0.9649
Siskiyou County,CA,02/24/2022,NA,NA,25971,59.6,0.4561,0.5263,0.4211,0.193,0.2456
Trinity County,CA,02/24/2022,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Mono County,CA,02/24/2022,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Fresno County,CA,02/24/2022,NA,NA,671020,67.2,0.9649,0.9298,0.8947,0.9123,0.7719
Contra Costa County,CA,02/24/2022,NA,NA,994449,86.2,0.1754,0.1228,0.4912,0.6316,0.1228
San Francisco County,CA,02/24/2022,NA,NA,817277,92.7,0.2632,0.0877,0.0175,0.6667,0.8947
Plumas County,CA,12/20/2020,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Unknown County,CA,02/23/2022,NA,NA,1049431,0,NA,NA,NA,NA,NA
San Diego County,CA,12/20/2020,NA,NA,0,0,0.5263,0.5088,0.1754,0.5614,0.7544
Trinity County,CA,12/20/2020,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Placer County,CA,02/22/2022,NA,NA,286853,72,0,0.0175,0.2456,0.2281,0.0175
Solano County,CA,02/22/2022,NA,NA,344323,76.9,0.386,0.2456,0.6316,0.7193,0.3158
San Francisco County,CA,02/22/2022,NA,NA,816923,92.7,0.2632,0.0877,0.0175,0.6667,0.8947
Alpine County,CA,02/22/2022,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Marin County,CA,02/22/2022,NA,NA,247639,95,0.0526,0,0.1404,0.2632,0.1754
Kern County,CA,02/22/2022,NA,NA,532800,59.2,0.9474,0.9649,0.7544,0.807,0.9123
Del Norte County,CA,02/22/2022,NA,NA,13530,48.6,0.7719,0.5789,0.6842,0.4035,0.9649
San Luis Obispo County,CA,02/22/2022,NA,NA,188408,66.5,0.1228,0.2632,0.0526,0.2982,0.3333
Alameda County,CA,02/22/2022,NA,NA,1494918,89.4,0.2807,0.1053,0.0702,0.8596,0.8772
Inyo County,CA,02/22/2022,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Imperial County,CA,02/22/2022,NA,NA,212216,95,1,0.9825,1,1,1
Monterey County,CA,02/22/2022,NA,NA,345050,79.5,0.8246,0.7193,0.5614,0.8947,0.8421
Sonoma County,CA,02/22/2022,NA,NA,418383,84.6,0.193,0.2105,0.2632,0.386,0.2807
Yolo County,CA,02/22/2022,NA,NA,169971,77.1,0.4912,0.3684,0.1053,0.5263,0.9123
Merced County,CA,02/22/2022,NA,NA,176455,63.5,0.9825,0.9474,0.9474,0.9649,0.807
Napa County,CA,02/22/2022,NA,NA,118586,86.1,0.3684,0.2105,0.3684,0.4737,0.6842
Riverside County,CA,02/22/2022,NA,NA,1603499,64.9,0.6491,0.7368,0.5965,0.7544,0.4035
Santa Clara County,CA,02/22/2022,NA,NA,1788034,92.7,0.2105,0.0526,0.0877,0.8596,0.6491
San Joaquin County,CA,02/22/2022,NA,NA,563181,73.9,0.7895,0.6667,0.7368,0.8421,0.5965
Siskiyou County,CA,02/22/2022,NA,NA,25959,59.6,0.4561,0.5263,0.4211,0.193,0.2456
Orange County,CA,02/22/2022,NA,NA,2488048,78.3,0.4211,0.3333,0.3158,0.6667,0.4386
Contra Costa County,CA,02/22/2022,NA,NA,993830,86.2,0.1754,0.1228,0.4912,0.6316,0.1228
El Dorado County,CA,02/22/2022,NA,NA,131663,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
San Diego County,CA,02/22/2022,NA,NA,3456650,95,0.5263,0.5088,0.1754,0.5614,0.7544
San Benito County,CA,02/22/2022,NA,NA,45194,72,0.3158,0.4737,0.3684,0.7719,0.0877
Mono County,CA,02/22/2022,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Butte County,CA,02/22/2022,NA,NA,127482,58.2,0.5965,0.5965,0.4386,0.2456,0.8596
Fresno County,CA,02/22/2022,NA,NA,670303,67.1,0.9649,0.9298,0.8947,0.9123,0.7719
Lake County,CA,02/22/2022,NA,NA,41789,64.9,0.6316,0.8246,0.7895,0.2807,0.2632
Santa Barbara County,CA,02/22/2022,NA,NA,348197,78,0.807,0.614,0.5439,0.5965,0.9825
Sierra County,CA,02/22/2022,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Nevada County,CA,02/22/2022,NA,NA,70575,70.7,0.0351,0.1754,0.193,0.0175,0.0351
San Bernardino County,CA,02/22/2022,NA,NA,1371611,62.9,0.8421,0.8421,0.614,0.9474,0.6842
Tuolumne County,CA,02/22/2022,NA,NA,37678,69.2,0.3333,0.4386,0.2982,0.0877,0.5439
Mariposa County,CA,02/22/2022,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Colusa County,CA,02/22/2022,NA,NA,14417,66.9,0.5789,0.5263,0.9825,0.7368,0.1053
Madera County,CA,02/22/2022,NA,NA,94964,60.4,0.9123,0.9123,0.9298,0.7719,0.614
Sutter County,CA,02/22/2022,NA,NA,64274,66.3,0.7018,0.6316,0.8596,0.5439,0.386
Amador County,CA,02/22/2022,NA,NA,26416,66.5,0.2281,0.193,0.1579,0.1754,0.6667
San Mateo County,CA,02/22/2022,NA,NA,700634,91.4,0.0702,0.0351,0.0351,0.7018,0.3509
Trinity County,CA,02/22/2022,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Kings County,CA,02/22/2022,NA,NA,86421,56.5,0.8596,0.807,0.807,0.8246,0.7368
Yuba County,CA,02/22/2022,NA,NA,46994,59.7,0.7368,0.7018,0.7018,0.4561,0.614
Humboldt County,CA,02/22/2022,NA,NA,97363,71.8,0.6842,0.8596,0.4035,0.2105,0.7193
Santa Cruz County,CA,02/22/2022,NA,NA,233033,85.3,0.4035,0.2807,0.193,0.4386,0.8246
Ventura County,CA,02/22/2022,NA,NA,662034,78.3,0.4386,0.4035,0.4912,0.5614,0.2281
Glenn County,CA,02/22/2022,NA,NA,17431,61.4,0.6667,0.6842,0.9649,0.5088,0.1404
Plumas County,CA,02/22/2022,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Unknown County,CA,02/22/2022,NA,NA,1049218,0,NA,NA,NA,NA,NA
Tulare County,CA,02/22/2022,NA,NA,278600,59.8,0.9298,1,0.8947,0.9298,0.4561
Lassen County,CA,02/22/2022,NA,NA,12723,41.6,0.2982,0.2982,0.2281,0.3333,0.5614
Tehama County,CA,02/22/2022,NA,NA,31017,47.7,0.7544,0.7895,0.8596,0.3158,0.4912
Los Angeles County,CA,02/22/2022,NA,NA,8002920,79.7,0.8772,0.8772,0.4561,0.9825,0.9474
Mendocino County,CA,02/22/2022,NA,NA,64934,74.9,0.8947,0.8947,0.8421,0.3684,0.7895
Los Angeles County,CA,12/20/2020,NA,NA,0,0,0.8772,0.8772,0.4561,0.9825,0.9474
Sacramento County,CA,02/22/2022,NA,NA,1130022,72.8,0.5439,0.4912,0.6316,0.614,0.4211
Modoc County,CA,02/22/2022,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Calaveras County,CA,02/22/2022,NA,NA,32448,70.7,0.1053,0.4211,0.3509,0.0526,0
Shasta County,CA,02/22/2022,NA,NA,101063,56.1,0.4737,0.4561,0.6667,0.1053,0.4737
Stanislaus County,CA,02/22/2022,NA,NA,378528,68.7,0.7193,0.7368,0.8246,0.6491,0.2982
Tehama County,CA,02/21/2022,NA,NA,30987,47.6,0.7544,0.7895,0.8596,0.3158,0.4912
Yolo County,CA,02/21/2022,NA,NA,169955,77.1,0.4912,0.3684,0.1053,0.5263,0.9123
San Benito County,CA,02/21/2022,NA,NA,45185,71.9,0.3158,0.4737,0.3684,0.7719,0.0877
Ventura County,CA,02/21/2022,NA,NA,661907,78.2,0.4386,0.4035,0.4912,0.5614,0.2281
Del Norte County,CA,02/21/2022,NA,NA,13529,48.6,0.7719,0.5789,0.6842,0.4035,0.9649
Sacramento County,CA,02/21/2022,NA,NA,1129776,72.8,0.5439,0.4912,0.6316,0.614,0.4211
Sierra County,CA,02/21/2022,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Calaveras County,CA,02/21/2022,NA,NA,32441,70.7,0.1053,0.4211,0.3509,0.0526,0
Alpine County,CA,02/21/2022,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Yuba County,CA,02/21/2022,NA,NA,46981,59.7,0.7368,0.7018,0.7018,0.4561,0.614
Colusa County,CA,02/21/2022,NA,NA,14416,66.9,0.5789,0.5263,0.9825,0.7368,0.1053
Amador County,CA,02/21/2022,NA,NA,26409,66.4,0.2281,0.193,0.1579,0.1754,0.6667
Lassen County,CA,02/21/2022,NA,NA,12722,41.6,0.2982,0.2982,0.2281,0.3333,0.5614
San Luis Obispo County,CA,02/21/2022,NA,NA,188380,66.5,0.1228,0.2632,0.0526,0.2982,0.3333
Marin County,CA,02/21/2022,NA,NA,247620,95,0.0526,0,0.1404,0.2632,0.1754
El Dorado County,CA,02/21/2022,NA,NA,131643,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
Lake County,CA,02/21/2022,NA,NA,41783,64.9,0.6316,0.8246,0.7895,0.2807,0.2632
Monterey County,CA,02/21/2022,NA,NA,344997,79.5,0.8246,0.7193,0.5614,0.8947,0.8421
Solano County,CA,02/21/2022,NA,NA,344241,76.9,0.386,0.2456,0.6316,0.7193,0.3158
Siskiyou County,CA,02/21/2022,NA,NA,25956,59.6,0.4561,0.5263,0.4211,0.193,0.2456
Tulare County,CA,02/21/2022,NA,NA,278536,59.7,0.9298,1,0.8947,0.9298,0.4561
Sonoma County,CA,02/21/2022,NA,NA,418347,84.6,0.193,0.2105,0.2632,0.386,0.2807
Kern County,CA,02/21/2022,NA,NA,532674,59.2,0.9474,0.9649,0.7544,0.807,0.9123
San Diego County,CA,02/21/2022,NA,NA,3454549,95,0.5263,0.5088,0.1754,0.5614,0.7544
Kings County,CA,02/21/2022,NA,NA,86392,56.5,0.8596,0.807,0.807,0.8246,0.7368
Mono County,CA,02/21/2022,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Shasta County,CA,02/21/2022,NA,NA,101053,56.1,0.4737,0.4561,0.6667,0.1053,0.4737
Santa Barbara County,CA,02/21/2022,NA,NA,348132,78,0.807,0.614,0.5439,0.5965,0.9825
Modoc County,CA,02/21/2022,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Humboldt County,CA,02/21/2022,NA,NA,97358,71.8,0.6842,0.8596,0.4035,0.2105,0.7193
San Bernardino County,CA,02/21/2022,NA,NA,1371297,62.9,0.8421,0.8421,0.614,0.9474,0.6842
Santa Clara County,CA,02/21/2022,NA,NA,1787764,92.7,0.2105,0.0526,0.0877,0.8596,0.6491
Merced County,CA,02/21/2022,NA,NA,176352,63.5,0.9825,0.9474,0.9474,0.9649,0.807
San Joaquin County,CA,02/21/2022,NA,NA,562832,73.8,0.7895,0.6667,0.7368,0.8421,0.5965
Santa Cruz County,CA,02/21/2022,NA,NA,232986,85.3,0.4035,0.2807,0.193,0.4386,0.8246
Imperial County,CA,02/21/2022,NA,NA,212158,95,1,0.9825,1,1,1
Trinity County,CA,02/21/2022,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Contra Costa County,CA,02/21/2022,NA,NA,993701,86.1,0.1754,0.1228,0.4912,0.6316,0.1228
Stanislaus County,CA,02/21/2022,NA,NA,378290,68.7,0.7193,0.7368,0.8246,0.6491,0.2982
Butte County,CA,02/21/2022,NA,NA,127461,58.2,0.5965,0.5965,0.4386,0.2456,0.8596
San Francisco County,CA,02/21/2022,NA,NA,816814,92.7,0.2632,0.0877,0.0175,0.6667,0.8947
Napa County,CA,02/21/2022,NA,NA,118567,86.1,0.3684,0.2105,0.3684,0.4737,0.6842
Los Angeles County,CA,02/21/2022,NA,NA,8001281,79.7,0.8772,0.8772,0.4561,0.9825,0.9474
San Mateo County,CA,02/21/2022,NA,NA,700505,91.4,0.0702,0.0351,0.0351,0.7018,0.3509
Riverside County,CA,02/21/2022,NA,NA,1603046,64.9,0.6491,0.7368,0.5965,0.7544,0.4035
Orange County,CA,02/21/2022,NA,NA,2487581,78.3,0.4211,0.3333,0.3158,0.6667,0.4386
Mariposa County,CA,02/21/2022,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Sutter County,CA,02/21/2022,NA,NA,64261,66.3,0.7018,0.6316,0.8596,0.5439,0.386
Placer County,CA,02/21/2022,NA,NA,286817,72,0,0.0175,0.2456,0.2281,0.0175
Madera County,CA,02/21/2022,NA,NA,94934,60.3,0.9123,0.9123,0.9298,0.7719,0.614
Tuolumne County,CA,02/21/2022,NA,NA,37673,69.2,0.3333,0.4386,0.2982,0.0877,0.5439
Plumas County,CA,02/21/2022,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
Mendocino County,CA,02/21/2022,NA,NA,64930,74.8,0.8947,0.8947,0.8421,0.3684,0.7895
Alameda County,CA,02/21/2022,NA,NA,1494682,89.4,0.2807,0.1053,0.0702,0.8596,0.8772
Inyo County,CA,02/21/2022,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Nevada County,CA,02/21/2022,NA,NA,70564,70.7,0.0351,0.1754,0.193,0.0175,0.0351
Glenn County,CA,02/21/2022,NA,NA,17427,61.4,0.6667,0.6842,0.9649,0.5088,0.1404
Unknown County,CA,02/21/2022,NA,NA,1049099,0,NA,NA,NA,NA,NA
Fresno County,CA,02/21/2022,NA,NA,670152,67.1,0.9649,0.9298,0.8947,0.9123,0.7719
Marin County,CA,02/20/2022,NA,NA,247573,95,0.0526,0,0.1404,0.2632,0.1754
Kern County,CA,02/20/2022,NA,NA,532402,59.1,0.9474,0.9649,0.7544,0.807,0.9123
Fresno County,CA,02/20/2022,NA,NA,669772,67,0.9649,0.9298,0.8947,0.9123,0.7719
Sierra County,CA,02/20/2022,NA,NA,0,0,0.1404,0.3684,0.4737,0,0.0526
Orange County,CA,02/20/2022,NA,NA,2486732,78.3,0.4211,0.3333,0.3158,0.6667,0.4386
Glenn County,CA,02/20/2022,NA,NA,17425,61.4,0.6667,0.6842,0.9649,0.5088,0.1404
Lassen County,CA,02/20/2022,NA,NA,12716,41.6,0.2982,0.2982,0.2281,0.3333,0.5614
Tuolumne County,CA,02/20/2022,NA,NA,37658,69.1,0.3333,0.4386,0.2982,0.0877,0.5439
Lake County,CA,02/20/2022,NA,NA,41777,64.9,0.6316,0.8246,0.7895,0.2807,0.2632
Monterey County,CA,02/20/2022,NA,NA,344801,79.4,0.8246,0.7193,0.5614,0.8947,0.8421
Riverside County,CA,02/20/2022,NA,NA,1602397,64.9,0.6491,0.7368,0.5965,0.7544,0.4035
Santa Barbara County,CA,02/20/2022,NA,NA,348034,77.9,0.807,0.614,0.5439,0.5965,0.9825
Humboldt County,CA,02/20/2022,NA,NA,97342,71.8,0.6842,0.8596,0.4035,0.2105,0.7193
San Joaquin County,CA,02/20/2022,NA,NA,562219,73.8,0.7895,0.6667,0.7368,0.8421,0.5965
Stanislaus County,CA,02/20/2022,NA,NA,377913,68.6,0.7193,0.7368,0.8246,0.6491,0.2982
Plumas County,CA,02/20/2022,NA,NA,0,0,0.0877,0.1404,0.2632,0.0351,0.1579
San Benito County,CA,02/20/2022,NA,NA,45172,71.9,0.3158,0.4737,0.3684,0.7719,0.0877
Madera County,CA,02/20/2022,NA,NA,94865,60.3,0.9123,0.9123,0.9298,0.7719,0.614
El Dorado County,CA,02/20/2022,NA,NA,131617,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
Mariposa County,CA,02/20/2022,NA,NA,0,0,0.5614,0.5614,0.7719,0.1228,0.5088
Inyo County,CA,02/20/2022,NA,NA,0,0,0.2456,0.1579,0.3333,0.4035,0.5088
Modoc County,CA,02/20/2022,NA,NA,0,0,0.5088,0.6316,0.5789,0.1579,0.193
Tehama County,CA,02/20/2022,NA,NA,30983,47.6,0.7544,0.7895,0.8596,0.3158,0.4912
San Francisco County,CA,02/20/2022,NA,NA,816598,92.6,0.2632,0.0877,0.0175,0.6667,0.8947
San Bernardino County,CA,02/20/2022,NA,NA,1370683,62.9,0.8421,0.8421,0.614,0.9474,0.6842
Contra Costa County,CA,02/20/2022,NA,NA,993488,86.1,0.1754,0.1228,0.4912,0.6316,0.1228
Los Angeles County,CA,02/20/2022,NA,NA,7998261,79.7,0.8772,0.8772,0.4561,0.9825,0.9474
Merced County,CA,02/20/2022,NA,NA,176051,63.4,0.9825,0.9474,0.9474,0.9649,0.807
Tulare County,CA,02/20/2022,NA,NA,278210,59.7,0.9298,1,0.8947,0.9298,0.4561
Imperial County,CA,02/20/2022,NA,NA,212030,95,1,0.9825,1,1,1
Kings County,CA,02/20/2022,NA,NA,86368,56.5,0.8596,0.807,0.807,0.8246,0.7368
Napa County,CA,02/20/2022,NA,NA,118541,86.1,0.3684,0.2105,0.3684,0.4737,0.6842
Sutter County,CA,02/20/2022,NA,NA,64229,66.2,0.7018,0.6316,0.8596,0.5439,0.386
Santa Cruz County,CA,02/20/2022,NA,NA,232931,85.3,0.4035,0.2807,0.193,0.4386,0.8246
Yuba County,CA,02/20/2022,NA,NA,46958,59.7,0.7368,0.7018,0.7018,0.4561,0.614
Ventura County,CA,02/20/2022,NA,NA,661658,78.2,0.4386,0.4035,0.4912,0.5614,0.2281
Butte County,CA,02/20/2022,NA,NA,127428,58.1,0.5965,0.5965,0.4386,0.2456,0.8596
San Mateo County,CA,02/20/2022,NA,NA,700257,91.3,0.0702,0.0351,0.0351,0.7018,0.3509
Nevada County,CA,02/20/2022,NA,NA,70555,70.7,0.0351,0.1754,0.193,0.0175,0.0351
Mono County,CA,02/20/2022,NA,NA,0,0,0.1579,0.3158,0,0.3333,0.3684
Calaveras County,CA,02/20/2022,NA,NA,32424,70.6,0.1053,0.4211,0.3509,0.0526,0
Solano County,CA,02/20/2022,NA,NA,344169,76.9,0.386,0.2456,0.6316,0.7193,0.3158
Santa Clara County,CA,02/20/2022,NA,NA,1787178,92.7,0.2105,0.0526,0.0877,0.8596,0.6491
Trinity County,CA,02/20/2022,NA,NA,0,0,0.614,0.7719,0.7193,0.0526,0.5789
Mendocino County,CA,02/20/2022,NA,NA,64920,74.8,0.8947,0.8947,0.8421,0.3684,0.7895
Sacramento County,CA,02/20/2022,NA,NA,1129331,72.8,0.5439,0.4912,0.6316,0.614,0.4211
Unknown County,CA,02/20/2022,NA,NA,1048954,0,NA,NA,NA,NA,NA
Amador County,CA,02/20/2022,NA,NA,26407,66.4,0.2281,0.193,0.1579,0.1754,0.6667
Del Norte County,CA,02/20/2022,NA,NA,13529,48.6,0.7719,0.5789,0.6842,0.4035,0.9649
Siskiyou County,CA,02/20/2022,NA,NA,25954,59.6,0.4561,0.5263,0.4211,0.193,0.2456
San Diego County,CA,02/20/2022,NA,NA,3451565,95,0.5263,0.5088,0.1754,0.5614,0.7544
Alpine County,CA,02/20/2022,NA,NA,0,0,0.3509,0.3509,0.5263,0.4912,0.193
Placer County,CA,02/20/2022,NA,NA,286756,72,0,0.0175,0.2456,0.2281,0.0175
Shasta County,CA,02/20/2022,NA,NA,101033,56.1,0.4737,0.4561,0.6667,0.1053,0.4737
Alameda County,CA,02/20/2022,NA,NA,1494199,89.4,0.2807,0.1053,0.0702,0.8596,0.8772
Sonoma County,CA,02/20/2022,NA,NA,418235,84.6,0.193,0.2105,0.2632,0.386,0.2807
San Luis Obispo County,CA,02/20/2022,NA,NA,188348,66.5,0.1228,0.2632,0.0526,0.2982,0.3333
Colusa County,CA,02/20/2022,NA,NA,14414,66.9,0.5789,0.5263,0.9825,0.7368,0.1053
Yolo County,CA,02/20/2022,NA,NA,169904,77.1,0.4912,0.3684,0.1053,0.5263,0.9123
Del Norte County,CA,02/19/2022,NA,NA,13526,48.6,0.7719,0.5789,0.6842,0.4035,0.9649
