County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct
Glenn County,CA,03/17/2021,2784,28,5042,17.8
Glenn County,CA,03/24/2021,2819,35,5870,20.7
Glenn County,CA,03/31/2021,2843,24,6991,24.6
Glenn County,CA,04/07/2021,2874,31,7579,26.7
Glenn County,CA,04/14/2021,2892,18,8105,28.5
Glenn County,CA,04/21/2021,2901,9,8869,31.2
Glenn County,CA,04/28/2021,2912,11,9369,33
Glenn County,CA,05/05/2021,2927,15,9656,34
Glenn County,CA,05/12/2021,2948,21,9933,35
Glenn County,CA,05/19/2021,2966,18,10156,35.8
Glenn County,CA,05/26/2021,2978,12,10566,37.2
Glenn County,CA,06/02/2021,2990,12,10771,37.9
Glenn County,CA,06/09/2021,2992,2,10965,38.6
Glenn County,CA,06/16/2021,2997,5,11156,39.3
Glenn County,CA,06/23/2021,3007,10,11377,40.1
Glenn County,CA,06/30/2021,3015,8,11567,40.7
Glenn County,CA,07/07/2021,3019,4,11982,42.2
Glenn County,CA,07/14/2021,3030,11,12221,43
Glenn County,CA,07/21/2021,3037,7,12415,43.7
Glenn County,CA,07/28/2021,3051,14,12666,44.6
Glenn County,CA,08/04/2021,3088,37,12883,45.4
Glenn County,CA,08/11/2021,3168,80,13141,46.3
Glenn County,CA,08/18/2021,3282,114,13387,47.1
Glenn County,CA,08/25/2021,3445,163,13594,47.9
Glenn County,CA,09/01/2021,3611,166,13963,49.2
Glenn County,CA,09/08/2021,3773,162,14202,50
Glenn County,CA,09/15/2021,3925,152,14408,50.7
Glenn County,CA,09/22/2021,4037,112,14623,51.5
Glenn County,CA,09/29/2021,4124,87,14778,52
Glenn County,CA,10/06/2021,4208,84,14936,52.6
Glenn County,CA,10/13/2021,4274,66,15086,53.1
Glenn County,CA,10/20/2021,4349,75,15204,53.5
Glenn County,CA,10/27/2021,4414,65,15355,54.1
Glenn County,CA,11/03/2021,4462,48,15472,54.5
Glenn County,CA,11/10/2021,4501,39,15582,54.9
Glenn County,CA,11/17/2021,4533,32,15821,55.7
Glenn County,CA,11/24/2021,4546,13,16049,56.5
Glenn County,CA,12/01/2021,4573,27,16139,56.8
Glenn County,CA,12/08/2021,4605,32,16311,57.4
Glenn County,CA,12/15/2021,4622,17,16476,58
Glenn County,CA,12/22/2021,4635,13,16689,58.8
Glenn County,CA,12/29/2021,4686,51,16820,59.2
Glenn County,CA,01/05/2022,4804,118,16946,59.7
Glenn County,CA,01/12/2022,5019,215,17125,60.3
Glenn County,CA,01/19/2022,5402,383,17308,61
Glenn County,CA,01/26/2022,5837,435,17452,61.5
Glenn County,CA,02/02/2022,6118,281,17202,60.6
Glenn County,CA,02/09/2022,6254,136,17299,60.9
Glenn County,CA,02/16/2022,6379,125,17362,61.1
Glenn County,CA,02/23/2022,6409,30,17440,61.4
Glenn County,CA,03/02/2022,6450,41,17512,61.7
Glenn County,CA,03/09/2022,6515,65,17567,61.9
Glenn County,CA,03/16/2022,6528,13,17591,62
Glenn County,CA,03/23/2022,6534,6,17620,62.1
Glenn County,CA,03/30/2022,6557,23,17635,62.1
Glenn County,CA,04/06/2022,6563,6,17663,62.2
Glenn County,CA,04/13/2022,6565,2,17686,62.3
Glenn County,CA,04/20/2022,6566,1,17726,62.4
Glenn County,CA,04/27/2022,6575,9,17748,62.5
Glenn County,CA,05/04/2022,6621,46,17769,62.6
Glenn County,CA,05/11/2022,6628,7,17783,62.6
Glenn County,CA,05/18/2022,6639,11,17731,62.4
Glenn County,CA,05/25/2022,6667,28,17746,62.5
Glenn County,CA,06/01/2022,6699,32,17768,62.6
Glenn County,CA,06/08/2022,6735,36,17769,62.6
Glenn County,CA,06/15/2022,6784,49,17788,62.6
Glenn County,CA,06/22/2022,6827,43,17805,62.7
Glenn County,CA,06/29/2022,6891,64,17817,62.8
Glenn County,CA,07/06/2022,6950,59,17827,62.8
Glenn County,CA,07/13/2022,7003,53,17843,62.8
Glenn County,CA,07/20/2022,7053,50,17860,62.9
Glenn County,CA,07/27/2022,7103,50,17887,63
Glenn County,CA,08/03/2022,7133,30,17911,63.1
Glenn County,CA,08/10/2022,7164,31,17942,63.2
Glenn County,CA,08/17/2022,7202,38,17956,63.2
Glenn County,CA,08/24/2022,7238,36,17979,63.3
Glenn County,CA,08/31/2022,7290,52,17990,63.4
Glenn County,CA,09/07/2022,7318,28,18001,63.4
Glenn County,CA,09/14/2022,7341,23,18023,63.5
Glenn County,CA,09/21/2022,7358,17,18029,63.5
Glenn County,CA,09/28/2022,7377,19,18038,63.5
Glenn County,CA,10/05/2022,7384,7,18058,63.6
Glenn County,CA,10/12/2022,7408,24,18069,63.6
Glenn County,CA,10/19/2022,7419,11,18088,63.7
Glenn County,CA,10/26/2022,7432,13,18093,63.7
Glenn County,CA,11/02/2022,7439,7,18098,63.7
Glenn County,CA,11/09/2022,7465,26,18137,63.9
Glenn County,CA,11/16/2022,7494,29,18162,64
Glenn County,CA,11/23/2022,7522,28,18163,64
Glenn County,CA,11/30/2022,7543,21,18062,63.6
Glenn County,CA,12/07/2022,7578,35,18076,63.7
Glenn County,CA,12/14/2022,7612,34,18083,63.7
Glenn County,CA,12/21/2022,7662,50,18085,63.7
Glenn County,CA,12/28/2022,7689,27,18097,63.7
Glenn County,CA,01/04/2023,7703,14,18104,63.8
Glenn County,CA,01/11/2023,7737,34,18110,63.8
Glenn County,CA,01/18/2023,7746,9,18131,63.9
Glenn County,CA,01/25/2023,7749,3,18136,63.9
Glenn County,CA,02/01/2023,7752,3,18143,63.9
Glenn County,CA,02/08/2023,7765,13,18154,63.9
Glenn County,CA,02/15/2023,7780,15,18157,63.9
Glenn County,CA,02/22/2023,7793,13,18163,64
Glenn County,CA,03/01/2023,7808,15,18168,64
Glenn County,CA,03/08/2023,7810,2,18174,64
Glenn County,CA,03/15/2023,7820,10,18178,64
Glenn County,CA,03/22/2023,7830,10,18181,64
Glenn County,CA,03/29/2023,7834,4,18185,64
Glenn County,CA,04/05/2023,7839,5,18188,64.1
Glenn County,CA,04/12/2023,7846,7,18194,64.1
Glenn County,CA,04/19/2023,7861,15,18196,64.1
Glenn County,CA,04/26/2023,7870,9,18198,64.1
Glenn County,CA,05/03/2023,7875,5,18199,64.1
Glenn County,CA,05/10/2023,7888,13,18200,64.1
Imperial County,CA,12/16/2020,20394,2622,0,0
Imperial County,CA,12/23/2020,22229,1835,0,0
Imperial County,CA,12/30/2020,23540,1311,0,0
Imperial County,CA,01/06/2021,25002,1462,0,0
Imperial County,CA,01/13/2021,26659,1657,0,0
Imperial County,CA,01/20/2021,27618,959,3190,1.8
Imperial County,CA,01/27/2021,28222,604,5941,3.3
Imperial County,CA,02/03/2021,28777,555,7689,4.2
Imperial County,CA,02/10/2021,29007,230,11838,6.5
Imperial County,CA,02/17/2021,29212,205,14691,8.1
Imperial County,CA,02/24/2021,29343,131,17978,9.9
Imperial County,CA,03/03/2021,29483,140,21883,12.1
Imperial County,CA,03/10/2021,29631,148,24702,13.6
Imperial County,CA,03/17/2021,29749,118,29092,16.1
Imperial County,CA,03/24/2021,29954,205,37627,20.8
Imperial County,CA,03/31/2021,30117,163,44732,24.7
Imperial County,CA,04/07/2021,30332,215,50400,27.8
Imperial County,CA,04/14/2021,30586,254,56764,31.3
Imperial County,CA,04/21/2021,30743,157,65753,36.3
Imperial County,CA,04/28/2021,30884,141,71608,39.5
Imperial County,CA,05/05/2021,31035,151,75650,41.7
Imperial County,CA,05/12/2021,31196,161,79817,44
Imperial County,CA,05/19/2021,31335,139,83232,45.9
Imperial County,CA,05/26/2021,31388,53,95457,52.7
Imperial County,CA,06/02/2021,31457,69,98635,54.4
Imperial County,CA,06/09/2021,31457,0,102158,56.4
Imperial County,CA,06/16/2021,31457,0,105959,58.5
Imperial County,CA,06/23/2021,31457,0,108988,60.1
Imperial County,CA,06/30/2021,31457,0,113584,62.7
Imperial County,CA,07/07/2021,31507,50,119457,65.9
Imperial County,CA,07/14/2021,31611,104,122126,67.4
Imperial County,CA,07/21/2021,31754,143,124358,68.6
Imperial County,CA,07/28/2021,31872,118,126507,69.8
Imperial County,CA,08/04/2021,32175,303,128387,70.8
Imperial County,CA,08/11/2021,32396,221,131762,72.7
Imperial County,CA,08/18/2021,32678,282,134440,74.2
Imperial County,CA,08/25/2021,32977,299,136776,75.5
Imperial County,CA,09/01/2021,33322,345,139340,76.9
Imperial County,CA,09/08/2021,33591,269,140827,77.7
Imperial County,CA,09/15/2021,33891,300,142910,78.9
Imperial County,CA,09/22/2021,34253,362,144999,80
Imperial County,CA,09/29/2021,34630,377,146796,81
Imperial County,CA,10/06/2021,35037,407,150137,82.9
Imperial County,CA,10/13/2021,35437,400,151471,83.6
Imperial County,CA,10/20/2021,35826,389,152733,84.3
Imperial County,CA,10/27/2021,36244,418,154047,85
Imperial County,CA,11/03/2021,36648,404,155356,85.7
Imperial County,CA,11/10/2021,37107,459,157382,86.8
Imperial County,CA,11/17/2021,37647,540,160862,88.8
Imperial County,CA,11/24/2021,38170,523,164889,91
Imperial County,CA,12/01/2021,38669,499,168205,92.8
Imperial County,CA,12/08/2021,39340,671,173461,95.7
Imperial County,CA,12/15/2021,40046,706,177789,95
Imperial County,CA,12/22/2021,40803,757,182824,95
Imperial County,CA,12/29/2021,41781,978,187499,95
Imperial County,CA,01/05/2022,43913,2132,191569,95
Imperial County,CA,01/12/2022,47953,4040,195864,95
Imperial County,CA,01/19/2022,52076,4123,200473,95
Imperial County,CA,01/26/2022,57596,5520,204158,95
Imperial County,CA,02/02/2022,61147,3551,202350,95
Imperial County,CA,02/09/2022,62455,1308,205775,95
Imperial County,CA,02/16/2022,64183,1728,209657,95
Imperial County,CA,02/23/2022,64866,683,212984,95
Imperial County,CA,03/02/2022,65442,576,217604,95
Imperial County,CA,03/09/2022,65689,247,221778,95
Imperial County,CA,03/16/2022,65906,217,226740,95
Imperial County,CA,03/23/2022,66173,267,228733,95
Imperial County,CA,03/30/2022,66377,204,230079,95
Imperial County,CA,04/06/2022,66395,18,232063,95
Imperial County,CA,04/13/2022,66395,0,233447,95
Imperial County,CA,04/20/2022,66466,71,234703,95
Imperial County,CA,04/27/2022,66466,0,235429,95
Imperial County,CA,05/04/2022,66511,45,236182,95
Imperial County,CA,05/11/2022,66692,181,236713,95
Imperial County,CA,05/18/2022,66874,182,238428,95
Imperial County,CA,05/25/2022,67281,407,239109,95
Imperial County,CA,06/01/2022,67549,268,239772,95
Imperial County,CA,06/08/2022,68077,528,240228,95
Imperial County,CA,06/15/2022,68673,596,240836,95
Imperial County,CA,06/22/2022,69292,619,241409,95
Imperial County,CA,06/29/2022,70221,929,242142,95
Imperial County,CA,07/06/2022,71092,871,242988,95
Imperial County,CA,07/13/2022,72354,1262,243894,95
Imperial County,CA,07/20/2022,73999,1645,244888,95
Imperial County,CA,07/27/2022,75630,1631,246100,95
Imperial County,CA,08/03/2022,76763,1133,246973,95
Imperial County,CA,08/10/2022,77686,923,247584,95
Imperial County,CA,08/17/2022,78461,775,248462,95
Imperial County,CA,08/24/2022,79096,635,249137,95
Imperial County,CA,08/31/2022,79626,530,249829,95
Imperial County,CA,09/07/2022,80108,482,250354,95
Imperial County,CA,09/14/2022,80629,521,250952,95
Imperial County,CA,09/21/2022,80889,260,251826,95
Imperial County,CA,09/28/2022,81097,208,252555,95
Imperial County,CA,10/05/2022,81317,220,253212,95
Imperial County,CA,10/12/2022,81521,204,253279,95
Imperial County,CA,10/19/2022,81718,197,254438,95
Imperial County,CA,10/26/2022,81828,110,254450,95
Imperial County,CA,11/02/2022,82132,304,254513,95
Imperial County,CA,11/09/2022,82396,264,255741,95
Imperial County,CA,11/16/2022,82887,491,256974,95
Imperial County,CA,11/23/2022,83453,566,256982,95
Imperial County,CA,11/30/2022,83924,471,256342,95
Imperial County,CA,12/07/2022,85019,1095,256888,95
Imperial County,CA,12/14/2022,85827,808,257411,95
Imperial County,CA,12/21/2022,86508,681,257422,95
Imperial County,CA,12/28/2022,86920,412,258313,95
Imperial County,CA,01/04/2023,87171,251,258738,95
Imperial County,CA,01/11/2023,87495,324,259114,95
Imperial County,CA,01/18/2023,87682,187,259505,95
Imperial County,CA,01/25/2023,87860,178,260174,95
Imperial County,CA,02/01/2023,88005,145,260607,95
Imperial County,CA,02/08/2023,88138,133,260984,95
Imperial County,CA,02/15/2023,88405,267,261363,95
Imperial County,CA,02/22/2023,88598,193,261665,95
Imperial County,CA,03/01/2023,88802,204,261912,95
Imperial County,CA,03/08/2023,89041,239,262213,95
Imperial County,CA,03/15/2023,89394,353,262468,95
Imperial County,CA,03/22/2023,89703,309,262849,95
Imperial County,CA,03/29/2023,89948,245,263172,95
Imperial County,CA,04/05/2023,90277,329,263582,95
Imperial County,CA,04/12/2023,90408,131,263977,95
Imperial County,CA,04/19/2023,90681,273,264482,95
Imperial County,CA,04/26/2023,90983,302,264899,95
Imperial County,CA,05/03/2023,91128,145,265097,95
Imperial County,CA,05/10/2023,91289,161,265647,95
Los Angeles County,CA,12/16/2020,550208,80364,0,0
Los Angeles County,CA,12/23/2020,654224,104016,0,0
Los Angeles County,CA,12/30/2020,754601,100377,78678,0.8
Los Angeles County,CA,01/06/2021,851872,97271,120815,1.2
Los Angeles County,CA,01/13/2021,958295,106423,187615,1.9
Los Angeles County,CA,01/20/2021,1044819,86524,310187,3.1
Los Angeles County,CA,01/27/2021,1096707,51888,545478,5.4
Los Angeles County,CA,02/03/2021,1135064,38357,770497,7.7
Los Angeles County,CA,02/10/2021,1161139,26075,984053,9.8
Los Angeles County,CA,02/17/2021,1177210,16071,1151243,11.5
Los Angeles County,CA,02/24/2021,1188291,11081,1293284,12.9
Los Angeles County,CA,03/03/2021,1196501,8210,1485078,14.8
Los Angeles County,CA,03/10/2021,1207909,11408,1718874,17.1
Los Angeles County,CA,03/17/2021,1212842,4933,1996138,19.9
Los Angeles County,CA,03/24/2021,1216960,4118,2449623,24.4
Los Angeles County,CA,03/31/2021,1220683,3723,2845776,28.3
Los Angeles County,CA,04/07/2021,1224364,3681,3287124,32.7
Los Angeles County,CA,04/14/2021,1227578,3214,3671213,36.6
Los Angeles County,CA,04/21/2021,1230595,3017,4161871,41.5
Los Angeles County,CA,04/28/2021,1232997,2402,4477133,44.6
Los Angeles County,CA,05/05/2021,1235100,2103,4684309,46.7
Los Angeles County,CA,05/12/2021,1236843,1743,4876606,48.6
Los Angeles County,CA,05/19/2021,1238492,1649,5058018,50.4
Los Angeles County,CA,05/26/2021,1239845,1353,5264305,52.4
Los Angeles County,CA,06/02/2021,1244660,4815,5392040,53.7
Los Angeles County,CA,06/09/2021,1245855,1195,5503636,54.8
Los Angeles County,CA,06/16/2021,1247070,1215,5618987,56
Los Angeles County,CA,06/23/2021,1248399,1329,5723145,57
Los Angeles County,CA,06/30/2021,1250322,1923,5838017,58.2
Los Angeles County,CA,07/07/2021,1253780,3458,5909256,58.9
Los Angeles County,CA,07/14/2021,1260774,6994,5999225,59.8
Los Angeles County,CA,07/21/2021,1272126,11352,6077429,60.5
Los Angeles County,CA,07/28/2021,1289048,16922,6175627,61.5
Los Angeles County,CA,08/04/2021,1309643,20595,6281575,62.6
Los Angeles County,CA,08/11/2021,1333248,23605,6395901,63.7
Los Angeles County,CA,08/18/2021,1357190,23942,6488091,64.6
Los Angeles County,CA,08/25/2021,1378823,21633,6554290,65.3
Los Angeles County,CA,09/01/2021,1397359,18536,6648888,66.2
Los Angeles County,CA,09/08/2021,1411681,14322,6698795,66.7
Los Angeles County,CA,09/15/2021,1424635,12954,6758926,67.3
Los Angeles County,CA,09/22/2021,1435601,10966,6814141,67.9
Los Angeles County,CA,09/29/2021,1445171,9570,6860809,68.3
Los Angeles County,CA,10/06/2021,1453421,8250,6923794,69
Los Angeles County,CA,10/13/2021,1460929,7508,6983276,69.6
Los Angeles County,CA,10/20/2021,1467767,6838,7043165,70.2
Los Angeles County,CA,10/27/2021,1476135,8368,7102070,70.7
Los Angeles County,CA,11/03/2021,1484425,8290,7155421,71.3
Los Angeles County,CA,11/10/2021,1494417,9992,7228213,72
Los Angeles County,CA,11/17/2021,1502515,8098,7346111,73.2
Los Angeles County,CA,11/24/2021,1510623,8108,7449635,74.2
Los Angeles County,CA,12/01/2021,1516775,6152,7515809,74.9
Los Angeles County,CA,12/08/2021,1528173,11398,7597692,75.7
Los Angeles County,CA,12/15/2021,1539222,11049,7677002,76.5
Los Angeles County,CA,12/22/2021,1561760,22538,7749199,77.2
Los Angeles County,CA,12/29/2021,1631098,69338,7806627,77.8
Los Angeles County,CA,01/05/2022,1787560,156462,7867741,78.4
Los Angeles County,CA,01/12/2022,2064228,276668,7942916,79.1
Los Angeles County,CA,01/19/2022,2336426,272198,8014513,79.8
Los Angeles County,CA,01/26/2022,2548037,211611,8071750,80.4
Los Angeles County,CA,02/02/2022,2665203,117166,7912969,78.8
Los Angeles County,CA,02/09/2022,2727644,62441,7950132,79.2
Los Angeles County,CA,02/16/2022,2757043,29399,7980549,79.5
Los Angeles County,CA,02/23/2022,2778775,21732,8005499,79.7
Los Angeles County,CA,03/02/2022,2789962,11187,8028607,80
Los Angeles County,CA,03/09/2022,2800261,10299,8046029,80.1
Los Angeles County,CA,03/16/2022,2807431,7170,8059895,80.3
Los Angeles County,CA,03/23/2022,2819593,12162,8072882,80.4
Los Angeles County,CA,03/30/2022,2825185,5592,8081550,80.5
Los Angeles County,CA,04/06/2022,2830753,5568,8095133,80.6
Los Angeles County,CA,04/13/2022,2833182,2429,8106552,80.7
Los Angeles County,CA,04/20/2022,2845684,12502,8120054,80.9
Los Angeles County,CA,04/27/2022,2858312,12628,8130913,81
Los Angeles County,CA,05/04/2022,2871977,13665,8142153,81.1
Los Angeles County,CA,05/11/2022,2889667,17690,8151084,81.2
Los Angeles County,CA,05/18/2022,2909961,20294,8143089,81.1
Los Angeles County,CA,05/25/2022,2938080,28119,8152418,81.2
Los Angeles County,CA,06/01/2022,2970262,32182,8161427,81.3
Los Angeles County,CA,06/08/2022,3001372,31110,8167992,81.4
Los Angeles County,CA,06/15/2022,3035247,33875,8176230,81.4
Los Angeles County,CA,06/22/2022,3066076,30829,8184192,81.5
Los Angeles County,CA,06/29/2022,3098797,32721,8197313,81.7
Los Angeles County,CA,07/06/2022,3137655,38858,8209009,81.8
Los Angeles County,CA,07/13/2022,3174758,37103,8222788,81.9
Los Angeles County,CA,07/20/2022,3223058,48300,8236248,82
Los Angeles County,CA,07/27/2022,3265850,42792,8249284,82.2
Los Angeles County,CA,08/03/2022,3303635,37785,8259650,82.3
Los Angeles County,CA,08/10/2022,3333910,30275,8272332,82.4
Los Angeles County,CA,08/17/2022,3359228,25318,8282224,82.5
Los Angeles County,CA,08/24/2022,3382211,22983,8290091,82.6
Los Angeles County,CA,08/31/2022,3401564,19353,8297274,82.6
Los Angeles County,CA,09/07/2022,3418502,16938,8301139,82.7
Los Angeles County,CA,09/14/2022,3431607,13105,8312242,82.8
Los Angeles County,CA,09/21/2022,3442511,10904,8321206,82.9
Los Angeles County,CA,09/28/2022,3451711,9200,8331049,83
Los Angeles County,CA,10/05/2022,3460077,8366,8340873,83.1
Los Angeles County,CA,10/12/2022,3467448,7371,8346412,83.1
Los Angeles County,CA,10/19/2022,3472673,5225,8363874,83.3
Los Angeles County,CA,10/26/2022,3482386,9713,8364873,83.3
Los Angeles County,CA,11/02/2022,3489279,6893,8366633,83.3
Los Angeles County,CA,11/09/2022,3497761,8482,8385058,83.5
Los Angeles County,CA,11/16/2022,3508332,10571,8401605,83.7
Los Angeles County,CA,11/23/2022,3522357,14025,8402430,83.7
Los Angeles County,CA,11/30/2022,3539090,16733,8352361,83.2
Los Angeles County,CA,12/07/2022,3566357,27267,8359518,83.3
Los Angeles County,CA,12/14/2022,3586630,20273,8366656,83.3
Los Angeles County,CA,12/21/2022,3605473,18843,8367352,83.3
Los Angeles County,CA,12/28/2022,3622222,16749,8379403,83.5
Los Angeles County,CA,01/04/2023,3641000,18778,8384730,83.5
Los Angeles County,CA,01/11/2023,3653066,12066,8390763,83.6
Los Angeles County,CA,01/18/2023,3662431,9365,8400857,83.7
Los Angeles County,CA,01/25/2023,3669767,7336,8405050,83.7
Los Angeles County,CA,02/01/2023,3676372,6605,8409388,83.8
Los Angeles County,CA,02/08/2023,3684071,7699,8415282,83.8
Los Angeles County,CA,02/15/2023,3691301,7230,8418126,83.9
Los Angeles County,CA,02/22/2023,3697797,6496,8420487,83.9
Los Angeles County,CA,03/01/2023,3705381,7584,8422880,83.9
Los Angeles County,CA,03/08/2023,3711679,6298,8426703,83.9
Los Angeles County,CA,03/15/2023,3717757,6078,8428902,84
Los Angeles County,CA,03/22/2023,3722187,4430,8431023,84
Los Angeles County,CA,03/29/2023,3725837,3650,8433210,84
Los Angeles County,CA,04/05/2023,3728614,2777,8435019,84
Los Angeles County,CA,04/12/2023,3731653,3039,8438146,84.1
Los Angeles County,CA,04/19/2023,3734796,3143,8440395,84.1
Los Angeles County,CA,04/26/2023,3737680,2884,8441672,84.1
Los Angeles County,CA,05/03/2023,3740198,2518,8442917,84.1
Los Angeles County,CA,05/10/2023,3742471,2273,8444862,84.1
Madera County,CA,12/16/2020,8426,1104,0,0
Madera County,CA,12/23/2020,9560,1134,0,0
Madera County,CA,12/30/2020,10713,1153,0,0
Madera County,CA,01/06/2021,11921,1208,0,0
Madera County,CA,01/13/2021,13117,1196,1999,1.3
Madera County,CA,01/20/2021,14206,1089,4221,2.7
Madera County,CA,01/27/2021,14842,636,6274,4
Madera County,CA,02/03/2021,15338,496,9031,5.7
Madera County,CA,02/10/2021,15684,346,11174,7.1
Madera County,CA,02/17/2021,15913,229,12913,8.2
Madera County,CA,02/24/2021,16174,261,18705,11.9
Madera County,CA,03/03/2021,16372,198,21429,13.6
Madera County,CA,03/10/2021,16568,196,24657,15.7
Madera County,CA,03/17/2021,16701,133,29003,18.4
Madera County,CA,03/24/2021,16797,96,35131,22.3
Madera County,CA,03/31/2021,16901,104,39633,25.2
Madera County,CA,04/07/2021,16996,95,42662,27.1
Madera County,CA,04/14/2021,17128,132,46058,29.3
Madera County,CA,04/21/2021,17228,100,51668,32.8
Madera County,CA,04/28/2021,17293,65,53718,34.1
Madera County,CA,05/05/2021,17348,55,55467,35.3
Madera County,CA,05/12/2021,17396,48,57243,36.4
Madera County,CA,05/19/2021,17432,36,58826,37.4
Madera County,CA,05/26/2021,17465,33,61627,39.2
Madera County,CA,06/02/2021,17498,33,62761,39.9
Madera County,CA,06/09/2021,17529,31,63680,40.5
Madera County,CA,06/16/2021,17553,24,64794,41.2
Madera County,CA,06/23/2021,17608,55,65715,41.8
Madera County,CA,06/30/2021,17641,33,66760,42.4
Madera County,CA,07/07/2021,17700,59,67568,42.9
Madera County,CA,07/14/2021,17750,50,68579,43.6
Madera County,CA,07/21/2021,17850,100,69306,44.1
Madera County,CA,07/28/2021,18024,174,70418,44.8
Madera County,CA,08/04/2021,18288,264,71550,45.5
Madera County,CA,08/11/2021,18630,342,73110,46.5
Madera County,CA,08/18/2021,19070,440,74827,47.6
Madera County,CA,08/25/2021,19582,512,76076,48.4
Madera County,CA,09/01/2021,20257,675,77535,49.3
Madera County,CA,09/08/2021,20860,603,78375,49.8
Madera County,CA,09/15/2021,21412,552,79410,50.5
Madera County,CA,09/22/2021,21991,579,80397,51.1
Madera County,CA,09/29/2021,22503,512,81499,51.8
Madera County,CA,10/06/2021,23004,501,83075,52.8
Madera County,CA,10/13/2021,23479,475,83958,53.4
Madera County,CA,10/20/2021,23919,440,84645,53.8
Madera County,CA,10/27/2021,24402,483,85430,54.3
Madera County,CA,11/03/2021,24948,546,86122,54.7
Madera County,CA,11/10/2021,25453,505,87007,55.3
Madera County,CA,11/17/2021,25863,410,88289,56.1
Madera County,CA,11/24/2021,26129,266,89639,57
Madera County,CA,12/01/2021,26388,259,90343,57.4
Madera County,CA,12/08/2021,26686,298,91399,58.1
Madera County,CA,12/15/2021,26887,201,92276,58.7
Madera County,CA,12/22/2021,27076,189,93171,59.2
Madera County,CA,12/29/2021,27308,232,93942,59.7
Madera County,CA,01/05/2022,28045,737,95087,60.4
Madera County,CA,01/12/2022,29793,1748,96054,61.1
Madera County,CA,01/19/2022,32435,2642,97030,61.7
Madera County,CA,01/26/2022,36507,4072,97750,62.1
Madera County,CA,02/02/2022,39506,2999,93451,59.4
